"PotID","Pot.ID.QR.Code","stripNo","BinNo","plotType","divLevel","trt","lines1","lines2","lines3","lines4","lines5","lines6","lines7","lines8","lines9","lines10","lines11","lines12","lines13","lines14","lines15","lines16","lines17","lines18","lines19","lines20","GermRating","PlantNum_Initial","CanopyArea","SPAD","SLA_Area","SLA_Wt","SLA_Wt_notes","SLA","FH_Wt","FH_Num","FT.5.29.30.18","FT.6.4.18","FT.6.8.18","FT.6.12.18","FT.6.15.18","FT.6.19.18","FT.6.21.18","FT.6.26.18","FT.6.29.18","FT.7.6.18","FT.7.10.18","Notes_for_FT","Notes_for_SLA_SPAD","cow.damage.from.photos","Damaged_pot","FH_Wtsqrt","FT1001_mean","FT1001_min","FT1001_max","FT1001_q90","FT1001_q10","FT1001_16_mean","FT1001_16_min","FT1001_16_max","FT1001_16_q90","FT1001_16_q10","FT1001_var","FT1001_16_var","FT1001plast_mean","FT1001plast_var","PC5dist_mean","tmin_meangro_mean","Min.Tmp.Cld.M_mean","groseason_mean","tmean_4_mean","Latitude_mean","Latitude_mean2","Latitude_q10","Latitude_var","Longitude_mean","Longitude_q90","Ngenotypes","meanKin","meanGenD","treeDiv"
290,"290-C-mono-1-S","C",3,"mono",1,"S","CS77057","","","","","","","","","","","","","","","","","","","","MostGerm",20,3.43,32.3,0.21,0.905,"",0.232,0.1685,0,0,0,0,1,25,"25",25,75,100,100,100,"","","","",0.410487515035476,53.875,53.875,53.875,53.875,53.875,44.5,44.5,44.5,44.5,44.5,0,0,-18.75,0,5.31922528802221,68.3333333333333,-30,9,85,48.53,2355.1609,48.53,0,9.09,9.09,1,7.32260312387646,0,0
292,"292-C-pred-2-S","C",3,"pred",2,"S","CS76953","CS76693","","","","","","","","","","","","","","","","","","","MostGerm",20,2.05,NA,NA,NA,"",NA,0.0022,1,0,0,0,0,0,"",0,0,0,0,0,"","","","",0.0469041575982343,98.854166675,91.25,106.45833335,104.937500015,92.770833335,101.58333335,90.5,112.6666667,110.45000003,92.71666667,115.646701642361,245.680556294444,5.45833335,96.8368060194444,9.30553436440589,76.0238095238095,-107.5,5,84,45.4093,2062.00452649,40.26474,82.70780498,64.0097,76.36994,2,6.74060527601713,0.58590186026097,6.06229412733252
294,"294-C-div-2-C","C",3,"div",2,"C","CS76649","CS76786","","","","","","","","","","","","","","","","","","","MostGerm",20,9.76,NA,NA,NA,"",NA,0.2332,0,0,75,75,25,50,"75",75,75,100,100,100,"","","","",0.482907858705985,51.25,50.5,52,51.85,50.65,41.625,41,42.25,42.125,41.125,1.125,0.78125,-19.25,15.125,12.4817572931439,59.9910714285715,23,7.5,137,34.39,1182.6721,32.062,16.9362,3.775,12.755,2,6.76110328776041,0.572383477756493,3.94568314788406
295,"295-C-mono-1-S","C",3,"mono",1,"S","CS76642","","","","","","","","","","","","","","","","","","","","NoGerm",0,0,NA,NA,NA,"",NA,NA,0,0,0,0,0,0,"",0,0,0,0,0,"","","","",NA,64,64,64,64,64,63.75,63.75,63.75,63.75,63.75,0,0,-0.5,0,6.52744217856443,77.375,43,8,143,39.84,1587.2256,39.84,0,-6.6,-6.6,1,7.32260312387646,0,0
297,"297-C-div-20-C","C",3,"div",20,"C","CS76632","CS76692","CS76642","CS76999","CS76360","CS76689","CS76769","CS77004","CS77001","CS77190","CS76953","CS77033","CS77006","CS76572","CS77020","CS76739","CS77002","CS77179","CS76721","CS76537","MostGerm",18,24.72,NA,NA,NA,"",NA,0.3128,3,0,0,0,1,25,"25",50,75,75,75,75,"","","","",0.559285258164383,71.2708333340825,50.875,106.45833335,82.0624999985,53.9875,65.7250000015,40,112.6666667,78.95,43.775,175.397021258677,285.471564489172,-11.091666665165,144.467032247769,7.07118780925065,76.4051948051949,-42.4,7.45,92.55,44.07753,1942.8286509009,40.317,19.6453408811579,26.70934,54.056,20,6.33582123800804,0.977930202146509,32.6321093234316
298,"298-C-mono-1-S","C",3,"mono",1,"S","CS76572","","","","","","","","","","","","","","","","","","","","MostGerm",20,5.44,32.4,0.28,1.08,"",0.259,0.1995,0,0,0,0,0,25,"25",25,75,75,75,75,"","","","",0.446654228682546,67.5,67.5,67.5,67.5,67.5,53.25,53.25,53.25,53.25,53.25,0,0,-28.5,0,16.4954042996695,24,-115,2,-46,47.04,2212.7616,47.04,0,10.51,10.51,1,7.32260312387646,0,0
299,"299-C-div-2-C","C",3,"div",2,"C","CS77001","CS76721","","","","","","","","","","","","","","","","","","","MostGerm",19,26.73,NA,NA,NA,"",NA,1.0619,14,0,0,0,0,0,"",0,1,25,25,25,"","","","",1.03048532255438,70.4375,60.375,80.5,78.4875,62.3875,69.375,60,78.75,76.875,61.875,202.5078125,175.78125,-2.125,3.78125,6.19177605271802,77.8958333333335,-20.5,8.5,105.5,42.1648,1777.87035904,41.89664,0.224718080000001,20.06655,41.03979,2,6.79561895236815,0.547599761051171,4.99517990120359
300,"300-C-mono-1-C","C",3,"mono",1,"C","CS76537","","","","","","","","","","","","","","","","","","","","MostGerm",20,6.06,30,0.14,0.508,"",0.276,0.0877,0,0,0,0,0,1,"50",50,100,100,100,100,"","","","",0.296141857899217,54.125,54.125,54.125,54.125,54.125,48.5,48.5,48.5,48.5,48.5,0,0,-11.25,0,10.5401146197568,20,-201,2,44,49.5,2450.25,49.5,0,73.1,73.1,1,7.32260312387646,0,0
301,"301-C-mono-1-S","C",3,"mono",1,"S","CS77006","","","","","","","","","","","","","","","","","","","","MostGerm",20,8.43,31.7,0.11,0.568,"",0.194,0.4792,14,0,0,0,0,0,"",0,0,0,0,0,"","","","",0.692242731995071,73.125,73.125,73.125,73.125,73.125,70.25,70.25,70.25,70.25,70.25,0,0,-5.75,0,6.97181094764357,110.666666666667,-28,9,124,41.8296,1749.71543616,41.8296,0,46.2831,46.2831,1,7.32260312387646,0,0
302,"302-C-mono-1-S","C",3,"mono",1,"S","CS76996","","","","","","","","","","","","","","","","","","","","MostGerm",19,12.09,NA,NA,NA,"",NA,0.1274,0,0,50,50,75,75,"75",75,100,100,100,100,"","","","",0.356931365951495,46.125,46.125,46.125,46.125,46.125,35.5,35.5,35.5,35.5,35.5,0,0,-21.25,0,7.22621210318015,89.0909090909091,46,11,119,43.33,1877.4889,43.33,0,-5.91,-5.91,1,7.32260312387646,0,0
304,"304-C-mono-1-S","C",3,"mono",1,"S","CS76674","","","","","","","","","","","","","","","","","","","","MostGerm",20,1.22,NA,0.04,0.16,"",0.25,0.0308,2,0,0,0,0,0,"",0,0,0,0,0,"","","","",0.175499287747842,75.875,75.875,75.875,75.875,75.875,72.25,72.25,72.25,72.25,72.25,0,0,-7.25,0,8.25782639567356,102.083333333333,34,12,116,41.81,1748.0761,41.81,0,2.49,2.49,1,7.32260312387646,0,0
305,"305-C-pred-2-S","C",3,"pred",2,"S","CS76769","CS76836","","","","","","","","","","","","","","","","","","","MostGerm",16,7.48,NA,NA,NA,"",NA,0.0742,6,0,0,0,0,0,"",0,0,0,0,0,"","","","",0.272396769437525,71.020833333325,69.16666666665,72.875,72.504166666665,69.537499999985,67.5,67,68,67.9,67.1,6.87586805561735,0.5,-7.04166666665,14.6701388890694,4.19183955888471,56.3125,-5.5,7.5,113.5,41.045,1684.692025,40.681,0.414049999999997,9.59,20.582,2,6.78718897670447,0.554327462452723,3.94568314788406
307,"307-C-div-2-S","C",3,"div",2,"S","CS77001","CS76721","","","","","","","","","","","","","","","","","","","MostGerm",19,4.53,NA,NA,NA,"",NA,0.3267,11,0,0,0,0,0,"",0,0,0,0,0,"","","","",0.571576766497729,70.4375,60.375,80.5,78.4875,62.3875,69.375,60,78.75,76.875,61.875,202.5078125,175.78125,-2.125,3.78125,6.19177605271802,77.8958333333335,-20.5,8.5,105.5,42.1648,1777.87035904,41.89664,0.224718080000001,20.06655,41.03979,2,6.79561895236815,0.547599761051171,4.99517990120359
309,"309-C-mono-1-C","C",3,"mono",1,"C","CS76774","","","","","","","","","","","","","","","","","","","","MostGerm",8,5.25,34.6,0.41,1.721,"",0.238,0.0733,5,0,0,0,0,0,"",0,0,1,25,25,"","","","",0.270739727413618,67.708333335,67.708333335,67.708333335,67.708333335,67.708333335,65.66666667,65.66666667,65.66666667,65.66666667,65.66666667,0,0,-4.08333333,0,5.51733684093654,61.625,22,8,138,40.05,1604.0025,40.05,0,-4.65,-4.65,1,7.32260312387646,0,0
310,"310-C-mono-1-S","C",3,"mono",1,"S","CS76473","","","","","","","","","","","","","","","","","","","","MostGerm",20,12.9,27,0.17,0.57,"",0.298,0.2957,0,0,0,25,50,50,"75",100,100,100,100,100,"","","","",0.543783044972901,52.625,52.625,52.625,52.625,52.625,41.75,41.75,41.75,41.75,41.75,0,0,-21.75,0,16.1702713306882,18.2,-227,5,-6,42.5833,1813.33743889,42.5833,0,73.6333,73.6333,1,7.32260312387646,0,0
311,"311-C-mono-1-C","C",3,"mono",1,"C","CS77197","","","","","","","","","","","","","","","","","","","","MostGerm",19,16.29,43.8,0.21,1.517,"",0.138,0.9603,17,0,0,0,0,0,"",0,0,0,0,0,"","","","",0.979948978263665,91.458333335,91.458333335,91.458333335,91.458333335,91.458333335,96.66666667,96.66666667,96.66666667,96.66666667,96.66666667,0,0,10.41666667,0,4.92892542933891,48.375,-1,8,99,40.93,1675.2649,40.93,0,-3.31,-3.31,1,7.32260312387646,0,0
313,"313-C-mono-1-C","C",4,"mono",1,"C","CS76741","","","","","","","","","","","","","","","","","","","","MostGerm",20,47.25,34.8,0.58,1.928,"",0.301,0.1465,4,0,0,0,0,0,"",0,0,25,25,25,"","","","",0.382753184180093,64,64,64,64,64,63,63,63,63,63,0,0,-2,0,6.24819938974815,32.1428571428571,-8,7,94,36.97,1366.7809,36.97,0,-3.36,-3.36,1,7.32260312387646,0,0
316,"316-C-mono-1-C","C",4,"mono",1,"C","CS76769","","","","","","","","","","","","","","","","","","","","MostGerm",20,28.57,31.2,0.3,1.532,"",0.196,1.5067,17,0,0,0,0,0,"",0,0,0,0,0,"","","","",1.22747708736253,69.16666666665,69.16666666665,69.16666666665,69.16666666665,69.16666666665,67,67,67,67,67,0,0,-4.3333333333,0,4.10967684881697,56,-4,7,132,41.5,1722.25,41.5,0,23.33,23.33,1,7.32260312387646,0,0
317,"317-C-mono-1-S","C",4,"mono",1,"S","CS76786","","","","","","","","","","","","","","","","","","","","MostGerm",20,6.2,NA,NA,NA,"",NA,0.2219,0,0,1,1,1,25,"75",75,100,100,100,100,"","","","",0.471062628532555,50.5,50.5,50.5,50.5,50.5,42.25,42.25,42.25,42.25,42.25,0,0,-16.5,0,11.036233219045,88.8571428571429,61,7,143,37.3,1391.29,37.3,0,15,15,1,7.32260312387646,0,0
319,"319-C-pred-20-C","C",4,"pred",20,"C","CS77057","CS76836","CS77033","CS77190","CS77000","CS76979","CS76739","CS76769","CS76958","CS77020","CS77197","CS76632","CS76513","CS77023","CS78848","CS77196","CS77004","CS76409","CS76642","CS77126","MostGerm",20,24.06,NA,NA,NA,"",NA,0.2009,4,0,0,0,1,1,"50",75,75,75,75,75,"","","","",0.448218696620299,74.8729166675825,51.625,95.75,90.183333333485,53.7625,70.4916666685,40,110.6666667,96.825000003,43.4,195.568617533549,428.25942997471,-8.762499998165,309.479002388215,5.47331212691941,72.7564682539683,-37.25,7.65,93.05,44.842465,2010.84666727622,39.849,27.5783909413421,19.392567,54.962,20,6.25349994962789,1.08056651463833,37.7491971793901
323,"323-C-pred-10-C","C",4,"pred",10,"C","CS76886","CS77190","CS76691","CS77020","CS76996","CS78848","CS77196","CS77028","CS76650","CS76786","","","","","","","","","","","MostGerm",18,24.01,NA,NA,NA,"",NA,0.3715,2,0,1,1,1,25,"75",75,75,75,75,75,"","","","",0.609507998306831,72.695833333495,46.125,109,93.700000001485,50.0625,67.666666667,35.5,114.25,93.1,39.55,453.077565593406,697.759259275556,-10.05833333299,183.591126547445,7.46498459791661,69.9017496392496,-7.9,7.6,106.6,41.83573,1750.2283046329,37.247,22.9386965067778,12.66336,51.64453,10,6.25370918401115,1.13730901201269,24.705852661198
324,"324-C-mono-1-S","C",4,"mono",1,"S","CS76409","","","","","","","","","","","","","","","","","","","","HalfGerm",17,3.54,35.4,0.31,1.683,"dirty leaf",0.184,0.1621,14,0,0,0,0,0,"",0,0,0,0,0,"","","","",0.402616442783948,88.16666668335,88.16666668335,88.16666668335,88.16666668335,88.16666668335,110.6666667,110.6666667,110.6666667,110.6666667,110.6666667,0,0,45.0000000333,0,6.43585996100691,53.5714285714286,-26,7,82,41.32,1707.3424,41.32,0,-1.34,-1.34,1,7.32260312387646,0,0
325,"325-C-mono-1-C","C",4,"mono",1,"C","CS76979","","","","","","","","","","","","","","","","","","","","MostGerm",20,24.67,35.7,0.44,2.573,"",0.171,0.26,10,0,0,0,0,0,"",0,0,0,1,1,"","","","",0.509901951359279,89.375,89.375,89.375,89.375,89.375,88.25,88.25,88.25,88.25,88.25,0,0,-2.25,0,4.01034051136945,84.8,-202,5,33,51.32,2633.7424,51.32,0,82.55,82.55,1,7.32260312387646,0,0
326,"326-C-mono-1-C","C",4,"mono",1,"C","CS76790","","","","","","","","","","","","","","","","","","","","MostGerm",20,12.1,21.1,0.14,0.793,"",0.177,0.2365,0,0,0,50,75,75,"75",75,100,100,100,100,"","","","",0.486312656631513,55.875,55.875,55.875,55.875,55.875,50.5,50.5,50.5,50.5,50.5,0,0,-10.75,0,5.88185656524076,76.7272727272727,10,11,109,47.4,2246.76,47.4,0,0.683333,0.683333,1,7.32260312387646,0,0
327,"327-C-mono-1-S","C",4,"mono",1,"S","CS76695","","","","","","","","","","","","","","","","","","","","MostGerm",14,7.15,39.6,0.36,1.323,"",0.272,0.0232,0,0,0,0,0,0,"1",1,0,1,1,1,"","","","",0.152315462117278,59.666666665,59.666666665,59.666666665,59.666666665,59.666666665,60.33333333,60.33333333,60.33333333,60.33333333,60.33333333,0,0,1.33333333,0,10.3177984151405,95,71,7,150,36.52,1333.7104,36.52,0,-5.27,-5.27,1,7.32260312387646,0,0
328,"328-C-mono-1-C","C",4,"mono",1,"C","CS77229","","","","","","","","","","","","","","","","","","","","MostGerm",19,11.7,37.3,0.16,0.836,"",0.191,0.3032,0,0,0,0,0,0,"",0,50,75,75,75,"","","","",0.550635995917448,67.25,67.25,67.25,67.25,67.25,59.25,59.25,59.25,59.25,59.25,0,0,-16,0,6.37331353229658,45.25,-12,8,83,42.13,1774.9369,42.13,0,-6.7,-6.7,1,7.32260312387646,0,0
329,"329-C-mono-1-C","C",4,"mono",1,"C","CS76886","","","","","","","","","","","","","","","","","","","","MostGerm",20,29.81,48.7,0.48,2.679,"",0.179,0.4544,12,0,0,0,0,0,"",0,0,0,0,0,"","","","",0.674091981854109,92.00000000165,92.00000000165,92.00000000165,92.00000000165,92.00000000165,89.66666667,89.66666667,89.66666667,89.66666667,89.66666667,0,0,-4.66666666330001,0,8.63041685937206,41.25,8,8,104,36.77,1352.0329,36.77,0,-5.39,-5.39,1,7.32260312387646,0,0
330,"330-C-div-10-C","C",4,"div",10,"C","CS76790","CS77020","CS76649","CS77006","CS76390","CS76999","CS76689","CS76978","CS77023","CS76360","","","","","","","","","","","MostGerm",20,35.34,NA,NA,NA,"",NA,1.0104,8,0,0,1,25,25,"25",25,75,75,75,75,"","","","",1.00518654985032,69.466666666665,52,95.75,83.6,52.675,65,40,98.25,82.5,40.9,203.10254629628,334.444444444444,-8.93333333333,82.6324074074211,7.21659196272701,86.9245057720059,-25.6,8.5,109.5,42.55038,1810.5348381444,38.01454,30.1554483595556,28.9154533,52.01079,10,6.40852875279864,0.889502507777109,18.7571495453982
334,"334-C-pred-2-S","C",4,"pred",2,"S","CS76886","CS77028","","","","","","","","","","","","","","","","","","","MostGerm",20,11.95,NA,NA,NA,"",NA,0.1171,2,0,1,1,1,1,"1",1,1,1,1,1,"","","","",0.342198772645373,100.500000000825,92.00000000165,109,107.300000000165,93.700000001485,101.958333335,89.66666667,114.25,111.791666667,92.125000003,144.49999997195,302.170138806945,2.91666666835,115.013888837828,7.86343021434607,57.8392857142857,-1,7.5,110,37.77665,1427.0752852225,36.97133,2.02668844499999,21.58085,43.15753,2,6.67541196791345,0.731294747453347,9.01441819493648
335,"335-C-mono-1-S","C",4,"mono",1,"S","CS76786","","","","","","","","","","","","","","","","","","","","MostGerm",19,NA,24.9,0.05,0.248,"",0.202,0.0826,0,0,50,50,50,50,"75",75,100,100,100,100,"","","","",0.287402157263998,50.5,50.5,50.5,50.5,50.5,42.25,42.25,42.25,42.25,42.25,0,0,-16.5,0,11.036233219045,88.8571428571429,61,7,143,37.3,1391.29,37.3,0,15,15,1,7.32260312387646,0,0
336,"336-C-mono-1-C","C",4,"mono",1,"C","CS76692","","","","","","","","","","","","","","","","","","","","MostGerm",20,15.59,34.2,0.25,1.144,"",0.219,0.6469,21,0,0,0,0,0,"",0,0,0,0,0,"","","","",0.804300938703916,82.041666665,82.041666665,82.041666665,82.041666665,82.041666665,74.33333333,74.33333333,74.33333333,74.33333333,74.33333333,0,0,-15.41666667,0,10.8771980562938,63.3333333333333,-214,3,44,51.82,2685.3124,51.82,0,79.48,79.48,1,7.32260312387646,0,0
337,"337-C-mono-1-C","C",5,"mono",1,"C","CS77057","","","","","","","","","","","","","","","","","","","","MostGerm",18,28.63,27.3,0.23,0.868,"",0.265,0.1936,0,0,0,25,50,75,"75",75,100,100,100,100,"","","","",0.44,53.875,53.875,53.875,53.875,53.875,44.5,44.5,44.5,44.5,44.5,0,0,-18.75,0,5.31922528802221,68.3333333333333,-30,9,85,48.53,2355.1609,48.53,0,9.09,9.09,1,7.32260312387646,0,0
338,"338-C-mono-1-S","C",5,"mono",1,"S","CS77033","","","","","","","","","","","","","","","","","","","","MostGerm",19,5.89,36,0.28,1.363,"",0.205,0.3389,16,0,0,0,0,0,"",0,0,0,0,0,"","","","",0.582151183113115,79,79,79,79,79,71.5,71.5,71.5,71.5,71.5,0,0,-15,0,5.12941830203436,85,-172,6,65,53.04,2813.2416,53.04,0,51.94,51.94,1,7.32260312387646,0,0
339,"339-C-mono-1-C","C",5,"mono",1,"C","CS76649","","","","","","","","","","","","","","","","","","","","MostGerm",20,10.36,31.1,0.33,1.524,"",0.217,0.2721,3,0,0,0,1,1,"25",25,100,100,100,100,"","","","",0.521632054229799,52,52,52,52,52,41,41,41,41,41,0,0,-22,0,13.9272813672429,31.125,-15,8,131,31.48,990.9904,31.48,0,-7.45,-7.45,1,7.32260312387646,0,0
340,"340-C-mono-1-S","C",5,"mono",1,"S","CS77287","","","","","","","","","","","","","","","","","","","","FewGerm",7,1.29,NA,NA,1.212,"",NA,0.0339,3,0,1,1,1,1,"75",75,100,100,100,100,"","","","",0.18411952639522,42.125,42.125,42.125,42.125,42.125,32,32,32,32,32,0,0,-20.25,0,8.79222574777616,86.3636363636364,44,11,115,43.4,1883.56,43.4,0,-7.39,-7.39,1,7.32260312387646,0,0
342,"342-C-mono-1-S","C",5,"mono",1,"S","CS77179","","","","","","","","","","","","","","","","","","","","MostGerm",20,2.77,NA,0.03,0.096,"not sure that this is a leaf",0.313,0.0863,0,0,0,0,0,0,"1",1,75,75,75,75,"","","","",0.293768616431368,50.875,50.875,50.875,50.875,50.875,41.75,41.75,41.75,41.75,41.75,0,0,-18.25,0,4.31182341212135,52,-28,9,69,42.1,1772.41,42.1,0,-2.56,-2.56,1,7.32260312387646,0,0
344,"344-C-pred-2-C","C",5,"pred",2,"C","CS76769","CS77197","","","","","","","","","","","","","","","","","","","MostGerm",19,11.85,NA,NA,NA,"",NA,0.2211,18,0,0,0,0,0,"",0,0,0,0,0,"","","","",0.47021271782035,80.312500000825,69.16666666665,91.458333335,89.229166668165,71.395833333485,81.833333335,67,96.66666667,93.700000003,69.966666667,248.459201426413,440.055555654444,3.04166666835,108.781250048675,4.51930113907794,52.1875,-2.5,7.5,115.5,41.215,1698.676225,40.987,0.16245,10.01,20.666,2,6.77449555334642,0.559970631108063,3.94568314788406
346,"346-C-mono-1-C","C",5,"mono",1,"C","CS76537","","","","","","","","","","","","","","","","","","","","MostGerm",19,7.42,17.5,0.14,0.397,"",0.353,0.076,5,0,0,0,0,0,"1",1,75,75,75,75,"","","","",0.275680975041804,54.125,54.125,54.125,54.125,54.125,48.5,48.5,48.5,48.5,48.5,0,0,-11.25,0,10.5401146197568,20,-201,2,44,49.5,2450.25,49.5,0,73.1,73.1,1,7.32260312387646,0,0
347,"347-C-mono-1-C","C",5,"mono",1,"C","CS76390","","","","","","","","","","","","","","","","","","","","MostGerm",20,NA,34.1,0.13,0.479,"",0.271,0.7388,0,0,0,0,0,0,"",0,0,0,0,0,"","","","",0.859534757877772,79.375,79.375,79.375,79.375,79.375,75,75,75,75,75,0,0,-8.75,0,6.97181094764357,110.666666666667,-28,9,124,41.83,1749.7489,41.83,0,46.28,46.28,1,7.32260312387646,0,0
348,"348-C-mono-1-C","C",5,"mono",1,"C","CS77028","","","","","","","","","","","","","","","","","","","","MostGerm",20,10.72,34.9,0.23,1.164,"",0.198,0.6232,10,0,0,0,0,0,"",0,0,0,0,0,"","","","",0.789430174239622,109,109,109,109,109,114.25,114.25,114.25,114.25,114.25,0,0,10.5,0,7.09644356932009,74.4285714285714,-10,7,116,38.7833,1504.14435889,38.7833,0,48.5517,48.5517,1,7.32260312387646,0,0
349,"349-C-pred-20-S","C",5,"pred",20,"S","CS77057","CS77033","CS76770","CS76721","CS76360","CS77000","CS76979","CS76769","CS76958","CS77020","CS77197","CS76513","CS77179","CS78848","CS77196","CS77028","CS76409","CS76706","CS76790","CS77126","MostGerm",19,6.87,NA,NA,NA,"",NA,0.2172,10,0,1,1,1,25,"25",25,50,50,50,50,"","","","",0.466047207909242,72.4104166675825,50.875,109,90.183333333485,52.6375,68.8791666685,40,114.25,98.066666673,42.425,290.975744731279,552.076370770408,-7.062499998165,264.21189711849,5.39229696396325,70.1097961760462,-37.55,7.9,91.2,45.650535,2083.97134578622,40.345,24.3286000497632,17.99709365,54.962,20,6.26843805422215,1.0579474626534,37.7233438547089
350,"350-C-pred-2-S","C",5,"pred",2,"S","CS76689","CS78848","","","","","","","","","","","","","","","","","","","MostGerm",15,2.35,NA,NA,NA,"",NA,0.3244,14,0,0,0,0,0,"",0,0,0,0,0,"","","","",0.569561234635926,75.0625,68.875,81.25,80.0125,70.1125,70.5,68,73,72.5,68.5,76.5703125,12.5,-9.125,108.78125,6.89471115464962,91.034090909091,44,9.5,136.5,40.64,1651.6096,40.008,1.2482,-1.955,1.313,2,6.67421220373815,0.723620126804234,9.01441819493648
351,"351-C-mono-1-C","C",5,"mono",1,"C","CS78778","","","","","","","","","","","","","","","","","","","","MostGerm",20,4.66,28.7,0.1,0.465,"",0.215,0.1585,0,0,0,1,25,50,"75",75,100,100,100,100,"","","","",0.398120584747888,59,59,59,59,59,46,46,46,46,46,0,0,-26,0,8.53266860792365,60.5555555555556,-9,9,64,52.9,2798.41,52.9,0,-3.1,-3.1,1,7.32260312387646,0,0
352,"352-C-mono-1-S","C",5,"mono",1,"S","CS76769","","","","","","","","","","","","","","","","","","","","MostGerm",20,2.34,29.8,0.11,0.252,"",0.437,0.0664,5,0,0,0,0,0,"",0,0,0,0,0,"","","","",0.257681974534503,69.16666666665,69.16666666665,69.16666666665,69.16666666665,69.16666666665,67,67,67,67,67,0,0,-4.3333333333,0,4.10967684881697,56,-4,7,132,41.5,1722.25,41.5,0,23.33,23.33,1,7.32260312387646,0,0
353,"353-C-mono-1-S","C",5,"mono",1,"S","CS76674","","","","","","","","","","","","","","","","","","","","MostGerm",20,9.08,32.1,0.22,0.866,"",0.254,1.0578,14,0,0,0,0,0,"",0,0,0,0,0,"","","","",1.02849404470809,75.875,75.875,75.875,75.875,75.875,72.25,72.25,72.25,72.25,72.25,0,0,-7.25,0,8.25782639567356,102.083333333333,34,12,116,41.81,1748.0761,41.81,0,2.49,2.49,1,7.32260312387646,0,0
354,"354-C-mono-1-S","C",5,"mono",1,"S","CS76836","","","","","","","","","","","","","","","","","","","","MostGerm",11,1.22,NA,0.04,0.214,"",0.187,0.4089,0,0,0,0,0,0,"",0,0,0,0,0,"","","","",0.639452891149927,72.875,72.875,72.875,72.875,72.875,68,68,68,68,68,0,0,-9.75,0,4.27400226895244,56.625,-7,8,95,40.59,1647.5481,40.59,0,-4.15,-4.15,1,7.32260312387646,0,0
356,"356-C-pred-10-S","C",5,"pred",10,"S","CS76979","CS76739","CS76769","CS77020","CS77197","CS76513","CS77179","CS77196","CS76409","CS77126","","","","","","","","","","","MostGerm",15,2.55,NA,NA,NA,"",NA,0.1434,8,0,0,0,1,1,"25",25,50,50,50,50,"","","","",0.37868192457523,72.233333335165,50.875,91.458333335,90.183333333485,51.55,69.758333337,40,110.6666667,98.066666673,41.575,311.663657473545,703.971373779747,-4.94999999633,456.640741121805,4.98640885871386,61.7053968253968,-33.8,7.6,85.4,44.86795,2013.1329372025,40.397,24.8210823005556,10.668204,29.252,10,6.3118040098359,1.01159369033223,23.4452094738389
358,"358-C-mono-1-S","C",5,"mono",1,"S","CS76886","","","","","","","","","","","","","","","","","","","","MostGerm",20,2.84,37.9,0.12,0.759,"",0.158,0.2779,13,0,0,0,0,0,"",0,0,0,0,0,"","","","",0.527162214123888,92.00000000165,92.00000000165,92.00000000165,92.00000000165,92.00000000165,89.66666667,89.66666667,89.66666667,89.66666667,89.66666667,0,0,-4.66666666330001,0,8.63041685937206,41.25,8,8,104,36.77,1352.0329,36.77,0,-5.39,-5.39,1,7.32260312387646,0,0
359,"359-C-div-10-S","C",5,"div",10,"S","CS77229","CS76692","CS77020","CS76741","CS77387","CS76691","CS77000","CS76693","CS76958","CS76689","","","","","","","","","","","MostGerm",20,1.64,NA,NA,NA,"",NA,0.3241,8,0,1,1,1,1,"1",1,1,1,1,1,"","","","",0.569297813099611,72.233333333165,50.875,91.25,83.825,52.5625,69.083333333,40,90.5,83.75,49.45,186.024382712387,255.694444440556,-6.30000000033,90.7580246981997,7.75221481504978,74.6865800865801,-84.6,6.8,78.5,46.05536,2121.0961847296,40.984,30.6907383182222,36.4315,79.748,10,6.40630184357939,0.90578707265815,17.6560300409004
364,"364-D-div-10-C","D",1,"div",10,"C","CS77000","CS77033","CS77028","CS76790","CS76836","CS76649","CS78778","CS77197","CS76721","CS76642","","","","","","","","","","","MostGerm",19,19.68,NA,NA,NA,"",NA,0.368,9,0,0,1,25,25,"25",25,25,25,25,25,"","","","",0.606630035524124,74.6708333335,52,109,93.2125000015,55.4875,71.316666667,41,114.25,98.425000003,45.5,312.480497691403,525.947222241,-6.708333333,153.012731494167,6.86815903940536,66.6003066378067,-20.2,8.2,103.3,42.92929,1842.9239399041,38.05297,43.3678884454444,11.6698133,48.89053,10,6.35735623979892,0.942819355619828,19.179141554266
366,"366-D-mono-1-S","D",1,"mono",1,"S","CS76473","","","","","","","","","","","","","","","","","","","","MostGerm",18,3.56,NA,NA,NA,"",NA,0.1053,0,0,1,25,50,75,"75",75,100,100,100,100,"","","","",0.324499614791759,52.625,52.625,52.625,52.625,52.625,41.75,41.75,41.75,41.75,41.75,0,0,-21.75,0,16.1702713306882,18.2,-227,5,-6,42.5833,1813.33743889,42.5833,0,73.6333,73.6333,1,7.32260312387646,0,0
369,"369-D-mono-1-S","D",1,"mono",1,"S","CS76999","","","","","","","","","","","","","","","","","","","","MostGerm",19,3.05,31.6,0.15,0.664,"",0.226,0.2796,13,0,0,0,0,0,"",0,0,0,0,0,"","","","",0.528772162656091,82.25,82.25,82.25,82.25,82.25,80.75,80.75,80.75,80.75,80.75,0,0,-3,0,6.97181094764357,110.666666666667,-28,9,124,41.8296,1749.71543616,41.8296,0,46.2831,46.2831,1,7.32260312387646,0,0
