"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"92",-0.0418519052624285,-0.031456238936441,0.0218606969616005,-0.126189065325364,0.0254719495927447,0.062390934441508,-0.00615888541172251,0.0699671448080978,0.109928048414061,-0.0115678537709407,0.0100611521459896,0.016283998348011,-0.00841733133550445,-0.00295370880462571,0.000826062910910338,-0.0670154137245574,-0.0286150856358928,-0.00339709619075184,-0.191078468322786,-0.0693094805885793,0.0713014132669829,-0.176420970277465,0.0113751554243603,0.125832049043961,-0.177185504558554,0.0052407457854038,0.176412205268282
"93",-0.0764458894307407,-0.0764458894307407,-0.0764458894307407,0.170333388289721,0.170333388289721,0.170333388289721,-0.301575139786887,-0.301575139786887,-0.301575139786887,-0.0184356063744819,-0.0184356063744819,-0.0184356063744819,0.00995147710965029,0.00995147710965029,0.00995147710965029,0.00770241975685132,0.00770241975685132,0.00770241975685132,0.0335374404233882,0.0335374404233882,0.0335374404233882,0.0531834747660106,0.0531834747660106,0.0531834747660106,0.0111126924823943,0.0111126924823943,0.0111126924823943
"94",-0.0550874058060531,-0.0203306457171605,0.0700504535154026,-0.281258204041734,0.0448323694439704,0.0750011691102872,-0.157543591681578,0.0623175413562174,0.141359807394431,-0.0134650922940925,0.00765241632134333,0.0922011104367218,-0.00618142517241441,-0.00225773799046777,0.0312276369964248,-0.0735935688804157,0.000514878828832561,0.0676232383691532,-0.139976234923033,0.0557424438144818,0.240546826343797,-0.173734903995659,0.00580502189398761,0.0829814792725228,-0.0775258499375644,0.0113395410773587,0.136936091068162
"95",0.015490608111842,0.015490608111842,0.015490608111842,0.0497051764222441,0.0497051764222441,0.0497051764222441,0.138749520150307,0.138749520150307,0.138749520150307,0.00491571196899056,0.00491571196899056,0.00491571196899056,-0.00898049346684078,-0.00898049346684078,-0.00898049346684078,0.0570946083551609,0.0570946083551609,0.0570946083551609,0.222619822422452,0.222619822422452,0.222619822422452,-0.0251076620002095,-0.0251076620002095,-0.0251076620002095,0.0292434032172053,0.0292434032172053,0.0292434032172053
"96",-0.0279716378687726,-0.0279716378687726,-0.0279716378687726,0.031625891910973,0.031625891910973,0.031625891910973,0.0315552040801957,0.0315552040801957,0.0315552040801957,0.00567512295383729,0.00567512295383729,0.00567512295383729,-0.00302933659764401,-0.00302933659764401,-0.00302933659764401,-0.0230851922393844,-0.0230851922393844,-0.0230851922393844,-0.0301230844079952,-0.0301230844079952,-0.0301230844079952,-0.00863885860492817,-0.00863885860492817,-0.00863885860492817,-0.00816022251591008,-0.00816022251591008,-0.00816022251591008
"97",0.571121081156701,0.571121081156701,0.571121081156701,-0.0130008400033856,-0.0130008400033856,-0.0130008400033856,-0.108691989894141,-0.108691989894141,-0.108691989894141,-0.212399934860949,-0.212399934860949,-0.212399934860949,-0.770841723938198,-0.770841723938198,-0.770841723938198,-0.0353885123309103,-0.0353885123309103,-0.0353885123309103,-0.0323960003196606,-0.0323960003196606,-0.0323960003196606,-0.0173699326909925,-0.0173699326909925,-0.0173699326909925,0.0240912447497293,0.0240912447497293,0.0240912447497293
"99",0.00921565628150359,0.234844444156858,0.460473232032213,0.00894480445012475,0.0594291832949299,0.109913562139735,-0.172647617428572,-0.103617366611836,-0.0345871157950989,-0.548774813080697,-0.312409297517237,-0.0760437819537774,0.0667946150955723,0.295980491210581,0.52516636732559,-0.0328484595337846,-0.0124670986672572,0.00791426219927015,-0.0328135494430422,-0.0159266588113847,0.000960231820272687,-0.0218513606091842,-0.0149999961072222,-0.00814863160526014,0.0198964283001819,0.0210859009130438,0.0222753735259057
"101",-0.0279716378687726,-0.0279716378687726,-0.0279716378687726,0.031625891910973,0.031625891910973,0.031625891910973,0.0315552040801957,0.0315552040801957,0.0315552040801957,0.00567512295383729,0.00567512295383729,0.00567512295383729,-0.00302933659764401,-0.00302933659764401,-0.00302933659764401,-0.0230851922393844,-0.0230851922393844,-0.0230851922393844,-0.0301230844079952,-0.0301230844079952,-0.0301230844079952,-0.00863885860492817,-0.00863885860492817,-0.00863885860492817,-0.00816022251591008,-0.00816022251591008,-0.00816022251591008
"102",-0.0345140882368632,-0.0345140882368632,-0.0345140882368632,0.0231570388241502,0.0231570388241502,0.0231570388241502,0.0650638985847172,0.0650638985847172,0.0650638985847172,0.0111286349732464,0.0111286349732464,0.0111286349732464,-0.00219286310981682,-0.00219286310981682,-0.00219286310981682,-0.0728014950514335,-0.0728014950514335,-0.0728014950514335,-0.138944238927769,-0.138944238927769,-0.138944238927769,-0.172404433446377,-0.172404433446377,-0.172404433446377,0.161547685494399,0.161547685494399,0.161547685494399
"103",-0.0335110336657693,-0.0335110336657693,-0.0335110336657693,0.0158671692396509,0.0158671692396509,0.0158671692396509,0.0849762332980378,0.0849762332980378,0.0849762332980378,0.0121520899268695,0.0121520899268695,0.0121520899268695,-0.00335963757223011,-0.00335963757223011,-0.00335963757223011,-0.0398952111940758,-0.0398952111940758,-0.0398952111940758,-0.0669212185066246,-0.0669212185066246,-0.0669212185066246,0.00977657438936144,0.00977657438936144,0.00977657438936144,0.0667704041261511,0.0667704041261511,0.0667704041261511
"104",0.56108906214745,0.56108906214745,0.56108906214745,-0.0377344406791079,-0.0377344406791079,-0.0377344406791079,-0.151883420175294,-0.151883420175294,-0.151883420175294,0.758013438986651,0.758013438986651,0.758013438986651,0.254830797500149,0.254830797500149,0.254830797500149,-0.0353193868784041,-0.0353193868784041,-0.0353193868784041,0.00257439708761312,0.00257439708761312,0.00257439708761312,-0.0227869021843202,-0.0227869021843202,-0.0227869021843202,0.00620886063089216,0.00620886063089216,0.00620886063089216
"105",0.0221145309297791,0.0221145309297791,0.0221145309297791,0.0294426743174574,0.0294426743174574,0.0294426743174574,0.0950552080488872,0.0950552080488872,0.0950552080488872,0.00949710404970255,0.00949710404970255,0.00949710404970255,-0.00619378338019543,-0.00619378338019543,-0.00619378338019543,0.0693797107018821,0.0693797107018821,0.0693797107018821,0.182643862565719,0.182643862565719,0.182643862565719,-0.0682792832747793,-0.0682792832747793,-0.0682792832747793,0.0578386760822608,0.0578386760822608,0.0578386760822608
"106",-0.0472287928120749,-0.0446844340843914,-0.042140075356708,-0.245388150133353,-0.127218891371379,-0.00904963260940505,-0.0565507352793332,0.00134555982692475,0.0592418549331827,-0.0100775317812831,0.0001523228854554,0.0103821775521939,-0.00279515848379936,-0.000922410378064158,0.000950337727671042,-0.0806662286742095,-0.0455448978258068,-0.0104235669774041,-0.15425515386071,-0.066549504455305,0.0211561449500999,-0.108558414378217,-0.0465731683993759,0.0154120775794655,-0.0014837475700997,0.0646272210465565,0.130738189663213
"107",-0.0368387018780053,-0.0368387018780053,-0.0368387018780053,0.0221737648837639,0.0221737648837639,0.0221737648837639,0.0663683823181285,0.0663683823181285,0.0663683823181285,0.0113035538061065,0.0113035538061065,0.0113035538061065,-0.00138731778307232,-0.00138731778307232,-0.00138731778307232,-0.0557922250036951,-0.0557922250036951,-0.0557922250036951,-0.100964685436528,-0.100964685436528,-0.100964685436528,-0.0818119364899785,-0.0818119364899785,-0.0818119364899785,0.0755967855759362,0.0755967855759362,0.0755967855759362
"108",-0.0176249079838735,-0.0149676972687764,-0.0123104865536793,0.0448023084217037,0.0457666379580549,0.0467309674944062,0.117224988920121,0.118937213348643,0.120649437777166,0.0160846745872378,0.016149909413025,0.0162151442388123,-0.00312094742715679,-0.00276613206891764,-0.0024113167106785,-0.079287261587064,-0.0735473745703017,-0.0678074875535395,-0.144114786810873,-0.123517138532727,-0.102919490254581,0.193547587899864,0.22443669626581,0.255325804631756,-0.0586344528646611,-0.0428488126624455,-0.0270631724602298
"112",-0.0549910150310225,-0.0549910150310225,-0.0549910150310225,0.102353806412721,0.102353806412721,0.102353806412721,-0.16650498076296,-0.16650498076296,-0.16650498076296,-0.0107198157462051,-0.0107198157462051,-0.0107198157462051,0.00560637678452797,0.00560637678452797,0.00560637678452797,0.00354054350476231,0.00354054350476231,0.00354054350476231,0.00638636037909252,0.00638636037909252,0.00638636037909252,0.0174036406465177,0.0174036406465177,0.0174036406465177,0.0152210459918111,0.0152210459918111,0.0152210459918111
"113",-0.0219869497590063,-0.0219869497590063,-0.0219869497590063,0.0568616543569805,0.0568616543569805,0.0568616543569805,0.116262834193822,0.116262834193822,0.116262834193822,0.0140893064496814,0.0140893064496814,0.0140893064496814,-0.00782351825832145,-0.00782351825832145,-0.00782351825832145,0.0494450965586283,0.0494450965586283,0.0494450965586283,0.185040162196965,0.185040162196965,0.185040162196965,-0.090299633037396,-0.090299633037396,-0.090299633037396,0.0567794533030769,0.0567794533030769,0.0567794533030769
"114",-0.0295194108305812,-0.0295194108305812,-0.0295194108305812,-0.00280407323392316,-0.00280407323392316,-0.00280407323392316,0.0786818085441454,0.0786818085441454,0.0786818085441454,0.01094927081045,0.01094927081045,0.01094927081045,-0.00487434073115029,-0.00487434073115029,-0.00487434073115029,-0.031090380757441,-0.031090380757441,-0.031090380757441,-0.0735161850845155,-0.0735161850845155,-0.0735161850845155,-0.0322565077359868,-0.0322565077359868,-0.0322565077359868,0.0833961323614912,0.0833961323614912,0.0833961323614912
"115",-0.0182892106626478,-0.0182892106626478,-0.0182892106626478,0.0445612260376159,0.0445612260376159,0.0445612260376159,0.11679693281299,0.11679693281299,0.11679693281299,0.016068365880791,0.016068365880791,0.016068365880791,-0.00320965126671657,-0.00320965126671657,-0.00320965126671657,-0.0663725157993489,-0.0663725157993489,-0.0663725157993489,-0.0977700781850449,-0.0977700781850449,-0.0977700781850449,0.185825310808378,0.185825310808378,0.185825310808378,-0.0231167624096759,-0.0231167624096759,-0.0231167624096759
"117",-0.0519943080770831,-0.0319356435205,0.0171443097073216,-0.272914004921492,0.0300771803023147,0.116712661234082,-0.177398008987296,0.0653707183544302,0.112123307147792,-0.0142728835212274,0.0093432074003561,0.0197841574241914,-0.00641418493716802,-0.00212604666705409,0.00610418222880169,-0.0545214739515606,-0.0122563230787141,0.0384872460607917,-0.108486373514081,0.00783755371964795,0.186331543556004,-0.0860362154282734,-0.00795886392661637,0.0706928271870341,-0.0175865248131985,0.018121628760851,0.0897831123070798
"122",-0.0335110336657693,-0.0335110336657693,-0.0335110336657693,0.0158671692396509,0.0158671692396509,0.0158671692396509,0.0849762332980378,0.0849762332980378,0.0849762332980378,0.0121520899268695,0.0121520899268695,0.0121520899268695,-0.00335963757223011,-0.00335963757223011,-0.00335963757223011,-0.0398952111940758,-0.0398952111940758,-0.0398952111940758,-0.0669212185066246,-0.0669212185066246,-0.0669212185066246,0.00977657438936144,0.00977657438936144,0.00977657438936144,0.0667704041261511,0.0667704041261511,0.0667704041261511
"123",0.56108906214745,0.56108906214745,0.56108906214745,-0.0377344406791079,-0.0377344406791079,-0.0377344406791079,-0.151883420175294,-0.151883420175294,-0.151883420175294,0.758013438986651,0.758013438986651,0.758013438986651,0.254830797500149,0.254830797500149,0.254830797500149,-0.0353193868784041,-0.0353193868784041,-0.0353193868784041,0.00257439708761312,0.00257439708761312,0.00257439708761312,-0.0227869021843202,-0.0227869021843202,-0.0227869021843202,0.00620886063089216,0.00620886063089216,0.00620886063089216
"124",-0.0418519052624285,-0.0299988154146402,-0.00451781039560268,-0.126189065325364,0.0139538065266244,0.0540270732163114,-0.00615888541172254,0.0713057705297876,0.109670406199269,-0.00278207666670178,0.0100692907807298,0.0162837255747182,-0.00585784286568322,-0.00303721340887622,0.0021075246563354,-0.055579503031126,-0.0228248011670362,0.100503673630744,-0.197603338135112,-0.0606782277683033,0.0782210993276705,-0.0960238318509803,0.00229876458501123,0.0777482966939745,-0.0667475729842602,0.0202880142364093,0.152642507138355
"125",0.0110422248612845,0.0110422248612845,0.0110422248612845,0.0485822878653471,0.0485822878653471,0.0485822878653471,0.164852392591541,0.164852392591541,0.164852392591541,0.0103891206736961,0.0103891206736961,0.0103891206736961,-0.00385305484220332,-0.00385305484220332,-0.00385305484220332,0.162380908495084,0.162380908495084,0.162380908495084,0.401889861635905,0.401889861635905,0.401889861635905,-0.185709138939201,-0.185709138939201,-0.185709138939201,0.134201469465246,0.134201469465246,0.134201469465246
"127",-0.0670631725480989,-0.031456238936441,0.0223088549278646,-0.0335404167676101,0.0457666379580549,0.142975209731482,-0.252581584472969,0.0713260437526407,0.117224988920121,-0.0177599377159738,0.0102231874300763,0.0160846745872378,-0.00549248950515525,-0.00186757496996062,0.00792077631224039,-0.0670154137245574,0.00452944039671608,0.0516388610394102,-0.139976234923033,0.0106874350602342,0.182883492528844,-0.0936041609537225,0.0222817409657747,0.122326085245914,-0.0509492236246524,0.014565050644254,0.0603944217101839
"129",-0.0345334522197036,-0.0345334522197036,-0.0345334522197036,0.0277868603613392,0.0277868603613392,0.0277868603613392,0.0709525602412247,0.0709525602412247,0.0709525602412247,0.0107678830439528,0.0107678830439528,0.0107678830439528,-0.00287808101160742,-0.00287808101160742,-0.00287808101160742,-0.0216336702481702,-0.0216336702481702,-0.0216336702481702,-0.0426535354418569,-0.0426535354418569,-0.0426535354418569,0.0185026082500195,0.0185026082500195,0.0185026082500195,0.0290437114604544,0.0290437114604544,0.0290437114604544
"131",-0.0626523458137741,-0.0626523458137741,-0.0626523458137741,0.126090994569556,0.126090994569556,0.126090994569556,-0.208485135238139,-0.208485135238139,-0.208485135238139,-0.0129896458127384,-0.0129896458127384,-0.0129896458127384,0.0063828413849,0.0063828413849,0.0063828413849,0.00638588887046362,0.00638588887046362,0.00638588887046362,0.0161929156422813,0.0161929156422813,0.0161929156422813,0.0197871773741279,0.0197871773741279,0.0197871773741279,0.0164702215238253,0.0164702215238253,0.0164702215238253
"133",-0.0532816921423313,-0.037437908551689,0.562092264048375,-0.272914004921492,0.00374592103885149,0.0608534153928647,-0.161819388380351,-0.00914314356416367,0.141359807394431,-0.037352136857,0.00513894478714601,0.0874470209956556,-0.0851666165139765,-0.00172386170606238,0.0315128497112714,-0.0578869075898221,-0.0187461667126379,0.0676232383691532,-0.176687286412893,0.00942712350259328,0.240546826343797,-0.188395205221007,-0.0200784174376563,0.0343915241237735,-0.0135757181484305,0.021143496197022,0.163833844608139
"134",0.0135553900958685,0.0135553900958685,0.0135553900958685,0.0337510741343044,0.0337510741343044,0.0337510741343044,0.119830110660984,0.119830110660984,0.119830110660984,0.0199353923314519,0.0199353923314519,0.0199353923314519,-0.00904257681671077,-0.00904257681671077,-0.00904257681671077,-0.103109431569567,-0.103109431569567,-0.103109431569567,-0.158489736759529,-0.158489736759529,-0.158489736759529,0.335495804665403,0.335495804665403,0.335495804665403,-0.0939950970311139,-0.0939950970311139,-0.0939950970311139
"137",-0.0671351770316846,-0.0447345397953808,0.0108898521428779,-0.281985564694979,0.031761990569226,0.143125919686147,-0.253085194103982,-0.0599964970237473,0.1140181214398,-0.016684770304377,-0.0106848928258861,0.0135161417833118,-0.00455082772594723,0.000259737830626305,0.00694562668519553,-0.0496692811152236,0.00074597803496449,0.0255698598665657,-0.101265359218519,0.0168449103131165,0.0736898814754978,-0.0156857968487307,0.0268920622762775,0.0777482966939747,-0.0492309313918209,-0.000455640848931359,0.0409268870176049
"139",-0.0550790324213403,-0.0393455854775979,0.0777609000343158,-0.311333447334212,0.0152112076154182,0.0831332456937738,-0.166852592136453,-0.032460506981187,0.120678790770305,-0.0166498385779136,-0.00169892589187516,0.0884817197033781,-0.00802589813103682,-0.0011909216349916,0.0344394091487,-0.0603456371545393,0.000811902393540904,0.0494673524549012,-0.112720586061433,0.056508788275947,0.192790992917312,-0.135842209397738,0.0179649874096734,0.0581133163188658,-0.261652466754409,-0.0277131270273289,0.0586611865303629
"140",-0.0630467973087507,-0.048613621944181,0.0156007535911404,-0.281985564694979,0.0491437321437956,0.127652671385243,-0.212760931936912,-0.0720380110901338,0.139916169508822,-0.0174082498112492,-0.0115226271469211,0.0106734647391301,-0.00634237861147419,0.000394958603910025,0.00641453168654963,-0.0353924071528359,0.00496321618761296,0.0592218355496564,-0.0316599284590485,0.0331634977263024,0.224093040299672,-0.12342370995402,0.0142699786764631,0.0585677593272183,-0.0494672205730602,0.0124339436254878,0.0446003331882686
"142",-0.00839887615488749,-0.00839887615488749,-0.00839887615488749,0.0734443409608909,0.0734443409608909,0.0734443409608909,0.0861685545325552,0.0861685545325552,0.0861685545325552,-0.00138992811192408,-0.00138992811192408,-0.00138992811192408,-0.00984731698547509,-0.00984731698547509,-0.00984731698547509,-0.0233099027235158,-0.0233099027235158,-0.0233099027235158,0.0973931597222164,0.0973931597222164,0.0973931597222164,0.0111536702619252,0.0111536702619252,0.0111536702619252,-0.211059319851884,-0.211059319851884,-0.211059319851884
"143",0.0135553900958685,0.0135553900958685,0.0135553900958685,0.0337510741343044,0.0337510741343044,0.0337510741343044,0.119830110660984,0.119830110660984,0.119830110660984,0.0199353923314519,0.0199353923314519,0.0199353923314519,-0.00904257681671077,-0.00904257681671077,-0.00904257681671077,-0.103109431569567,-0.103109431569567,-0.103109431569567,-0.158489736759529,-0.158489736759529,-0.158489736759529,0.335495804665403,0.335495804665403,0.335495804665403,-0.0939950970311139,-0.0939950970311139,-0.0939950970311139
"144",-0.0424043850071366,-0.0424043850071366,-0.0424043850071366,0.0753049221444478,0.0753049221444478,0.0753049221444478,-0.119440009471304,-0.119440009471304,-0.119440009471304,-0.0074865623988093,-0.0074865623988093,-0.0074865623988093,0.00375755730000892,0.00375755730000892,0.00375755730000892,0.00162142237230459,0.00162142237230459,0.00162142237230459,0.00257005630458344,0.00257005630458344,0.00257005630458344,0.0113780373915356,0.0113780373915356,0.0113780373915356,0.0122080074862929,0.0122080074862929,0.0122080074862929
"145",0.0221145309297791,0.0221145309297791,0.0221145309297791,0.0294426743174574,0.0294426743174574,0.0294426743174574,0.0950552080488872,0.0950552080488872,0.0950552080488872,0.00949710404970255,0.00949710404970255,0.00949710404970255,-0.00619378338019543,-0.00619378338019543,-0.00619378338019543,0.0693797107018821,0.0693797107018821,0.0693797107018821,0.182643862565719,0.182643862565719,0.182643862565719,-0.0682792832747793,-0.0682792832747793,-0.0682792832747793,0.0578386760822608,0.0578386760822608,0.0578386760822608
"146",0.0230350730538028,0.0230350730538028,0.0230350730538028,0.061620535842005,0.061620535842005,0.061620535842005,0.0983424645493934,0.0983424645493934,0.0983424645493934,-0.0127858595203538,-0.0127858595203538,-0.0127858595203538,-0.00859312280575207,-0.00859312280575207,-0.00859312280575207,-0.00409575702418209,-0.00409575702418209,-0.00409575702418209,0.140475348986377,0.140475348986377,0.140475348986377,0.0244109134182443,0.0244109134182443,0.0244109134182443,-0.173421747303739,-0.173421747303739,-0.173421747303739
"149",-0.0673838971838435,-0.0433495812616539,0.521301292315692,-0.282350567527613,0.018845662332265,0.143509529147939,-0.254093014824309,-0.0720380110901338,0.117133623941296,-0.0378320392231286,-0.0124802169978025,0.0147451477981237,-0.00806524988036932,0.000844850560576263,0.0344394091487005,-0.0422204365680818,0.00186165471591146,0.0571944657951413,-0.0447486428849646,0.0312200927281701,0.188798128219514,-0.0929199804070008,0.00487754648143294,0.0588840919250482,-0.0498272407278446,0.0102127055595637,0.0444944109103503
"150",-0.0566179113888324,-0.0419435675341069,-0.0123089420022214,-0.0812617204483713,0.0477462659495225,0.121953776006449,-0.185713898489583,-0.0179567674680288,0.0692265463926694,-0.0159055554460661,-0.00106219239675391,0.0101101738944772,-0.00349437650717792,0.00109048205606939,0.0058606203856779,-0.0262147009544672,0.00258098293853345,0.144398253179188,-0.197603338135112,0.00447820834183798,0.0544600158605298,-0.126109776235826,0.00798108168018915,0.034266679965785,-0.0168458626203454,0.0124339436254878,0.0701109715525422
"152",-0.0673838971838435,-0.0433495812616539,0.521301292315692,-0.282350567527613,0.018845662332265,0.143509529147939,-0.254093014824309,-0.0720380110901338,0.117133623941296,-0.0378320392231286,-0.0124802169978025,0.0147451477981237,-0.00806524988036932,0.000844850560576263,0.0344394091487005,-0.0422204365680818,0.00186165471591146,0.0571944657951413,-0.0447486428849646,0.0312200927281701,0.188798128219514,-0.0929199804070008,0.00487754648143294,0.0588840919250482,-0.0498272407278446,0.0102127055595637,0.0444944109103503
"153",-0.0537754037915839,-0.031456238936441,0.521301292315692,-0.238965921081782,0.024967678199273,0.118769018413842,-0.178241624033167,0.0403688279840608,0.113032314291515,-0.0373521368569999,0.00198612474668869,0.0127256625084694,-0.00871854222372437,-0.0016068572497678,0.0340314112101533,-0.0578869075898221,-0.0135904746317832,0.0397157562954638,-0.176687286412893,0.00387817578290009,0.186331543556004,-0.188395205221007,-0.0165142350917682,0.028267229976442,-0.065110418360599,0.0188974038956405,0.163558626958962
"154",-0.0475668502456937,-0.0279265248143777,0.0724196086485284,-0.126189065325364,0.0262998565708038,0.0777529735114437,-0.154841981125169,0.072525095431137,0.109938142261544,-0.0160554901648502,0.00918926905862893,0.0197841574241914,-0.00841733133550445,-0.00186311712366511,0.0340314112101533,-0.0574931520084689,-0.0223283792543609,0.038587103500772,-0.104762640785652,0.0018416981512865,0.186331543556004,-0.122093239404738,-0.019222719838432,0.0637974130010936,-0.177185504558554,0.0224765112538126,0.0885396303659927
"155",-0.0471915406873352,-0.0471915406873352,-0.0471915406873352,0.122534656850936,0.122534656850936,0.122534656850936,-0.189905180132756,-0.189905180132756,-0.189905180132756,-0.0169524030629124,-0.0169524030629124,-0.0169524030629124,0.00949814606682009,0.00949814606682009,0.00949814606682009,0.013009602415902,0.013009602415902,0.013009602415902,0.00518195447818705,0.00518195447818705,0.00518195447818705,-0.0235642017346747,-0.0235642017346747,-0.0235642017346747,0.0225727416791211,0.0225727416791211,0.0225727416791211
"156",0.015490608111842,0.015490608111842,0.015490608111842,0.0497051764222441,0.0497051764222441,0.0497051764222441,0.138749520150307,0.138749520150307,0.138749520150307,0.00491571196899056,0.00491571196899056,0.00491571196899056,-0.00898049346684078,-0.00898049346684078,-0.00898049346684078,0.0570946083551609,0.0570946083551609,0.0570946083551609,0.222619822422452,0.222619822422452,0.222619822422452,-0.0251076620002095,-0.0251076620002095,-0.0251076620002095,0.0292434032172053,0.0292434032172053,0.0292434032172053
"157",-0.0628891157702448,-0.048058135797061,-0.0332271558238771,0.0116471103621115,0.0694518447462503,0.127256579130389,-0.218250611148862,-0.0862806468408588,0.0456893174671446,-0.0150172162898601,-0.00347655535638892,0.00806410557708222,-0.00371693221789563,0.000912701835123,0.00554233588814163,-0.0273365652312922,-0.0123213031266972,0.0026939589778978,-0.0645365815843066,-0.0286181675834711,0.00730024641736452,-0.0280395356377227,-0.0111716472446667,0.00569624114838934,0.0148636599723918,0.0453225365897693,0.0757814132071468
"158",-0.0493623613943663,-0.0493623613943663,-0.0493623613943663,-0.278765244716468,-0.278765244716468,-0.278765244716468,-0.0730512131243699,-0.0730512131243699,-0.0730512131243699,-0.0127904433395128,-0.0127904433395128,-0.0127904433395128,0.000661866300939375,0.000661866300939375,0.000661866300939375,-0.00014432447538908,-0.00014432447538908,-0.00014432447538908,0.0444792460248361,0.0444792460248361,0.0444792460248361,0.0290078199951334,0.0290078199951334,0.0290078199951334,-0.0175393064897468,-0.0175393064897468,-0.0175393064897468
"159",-0.0368387018780053,-0.0368387018780053,-0.0368387018780053,0.0221737648837639,0.0221737648837639,0.0221737648837639,0.0663683823181285,0.0663683823181285,0.0663683823181285,0.0113035538061065,0.0113035538061065,0.0113035538061065,-0.00138731778307232,-0.00138731778307232,-0.00138731778307232,-0.0557922250036951,-0.0557922250036951,-0.0557922250036951,-0.100964685436528,-0.100964685436528,-0.100964685436528,-0.0818119364899785,-0.0818119364899785,-0.0818119364899785,0.0755967855759362,0.0755967855759362,0.0755967855759362
"161",-0.0304782199986993,-0.0304782199986993,-0.0304782199986993,0.030711686287172,0.030711686287172,0.030711686287172,0.0605050078394097,0.0605050078394097,0.0605050078394097,0.00918931075100965,0.00918931075100965,0.00918931075100965,-0.00286477555103586,-0.00286477555103586,-0.00286477555103586,-0.0223396996105565,-0.0223396996105565,-0.0223396996105565,-0.02960243520013,-0.02960243520013,-0.02960243520013,0.00458412596884269,0.00458412596884269,0.00458412596884269,0.00825205013049518,0.00825205013049518,0.00825205013049518
"165",0.56108906214745,0.56108906214745,0.56108906214745,-0.0377344406791079,-0.0377344406791079,-0.0377344406791079,-0.151883420175294,-0.151883420175294,-0.151883420175294,0.758013438986651,0.758013438986651,0.758013438986651,0.254830797500149,0.254830797500149,0.254830797500149,-0.0353193868784041,-0.0353193868784041,-0.0353193868784041,0.00257439708761312,0.00257439708761312,0.00257439708761312,-0.0227869021843202,-0.0227869021843202,-0.0227869021843202,0.00620886063089216,0.00620886063089216,0.00620886063089216
"167",-0.0516241275994275,-0.0331790563542932,0.0163473243917212,-0.260949444018877,0.0333674954606899,0.0689791596806352,-0.0927124939126385,0.072525095431137,0.140916808131142,-0.0143992975045293,0.00152049494666065,0.0160846745872378,-0.00528495600471934,-0.00185496532709552,0.00266226502300438,-0.0678074875535395,-0.0124530068184217,0.0504103508047381,-0.105794636780916,-0.0238773984503138,0.22661268712025,-0.0819381708048978,0.0242809505321185,0.193547587899864,-0.0403563390999413,-0.00181035444434092,0.0885396303659926
"168",-0.0509446362709205,-0.0509446362709205,-0.0509446362709205,0.116530666466418,0.116530666466418,0.116530666466418,-0.18146902967405,-0.18146902967405,-0.18146902967405,-0.0141095665974409,-0.0141095665974409,-0.0141095665974409,0.00592181214242676,0.00592181214242676,0.00592181214242676,0.0130977912928943,0.0130977912928943,0.0130977912928943,0.0131007103516828,0.0131007103516828,0.0131007103516828,-0.0362045995394172,-0.0362045995394172,-0.0362045995394172,0.0267649180609915,0.0267649180609915,0.0267649180609915
"169",-0.0156759669416191,-0.0156759669416191,-0.0156759669416191,0.0693245218370351,0.0693245218370351,0.0693245218370351,0.0595711841277175,0.0595711841277175,0.0595711841277175,-0.00726426451337256,-0.00726426451337256,-0.00726426451337256,-0.00587041758414481,-0.00587041758414481,-0.00587041758414481,-0.0222373037505238,-0.0222373037505238,-0.0222373037505238,0.0684023303275124,0.0684023303275124,0.0684023303275124,0.0115966405867954,0.0115966405867954,0.0115966405867954,-0.212030733138708,-0.212030733138708,-0.212030733138708
"170",-0.0253629361601116,-0.0176122148075035,-0.00986149345489537,0.0389834038819676,0.0431948687427506,0.0474063336035336,0.108552603639265,0.113401100246978,0.11824959685469,0.0183061189763413,0.0184715503622824,0.0186369817482236,-0.00664704543057035,-0.00579388086116758,-0.00494071629176481,-0.0887556248047944,-0.0758520183447698,-0.0629484118847451,-0.127770508992011,-0.107960990880892,-0.0881514727697731,0.140295382071957,0.187534342971941,0.234773303871926,-0.0495710974043579,-0.0321024609435539,-0.0146338244827499
"171",-0.0418519052624285,-0.031456238936441,0.0218606969616005,-0.126189065325364,0.0254719495927447,0.062390934441508,-0.00615888541172251,0.0699671448080978,0.109928048414061,-0.0115678537709407,0.0100611521459896,0.016283998348011,-0.00841733133550445,-0.00295370880462571,0.000826062910910338,-0.0670154137245574,-0.0286150856358928,-0.00339709619075184,-0.191078468322786,-0.0693094805885793,0.0713014132669829,-0.176420970277465,0.0113751554243603,0.125832049043961,-0.177185504558554,0.0052407457854038,0.176412205268282
"172",-0.0418710173147675,-0.0268171276482189,0.014503358391662,0.0140000449922935,0.0403116133381094,0.062390934441508,0.0477319868295907,0.0880980851803554,0.119954848983315,-0.0111320271394304,0.0111502668885324,0.0183061189763413,-0.00841733133550445,-0.00345219603652171,-0.00102694178982409,-0.0897000578896592,-0.0295308926331338,0.0106785176326269,-0.150186752668321,-0.0610728116095173,0.0952288311607996,-0.123415893567888,0.0150496244184075,0.248229547859554,-0.101937762058376,0.00938147684218091,0.0897831123070798
